"archive_path","entry_path","depth","entry_kind","uncompressed_size_bytes","compressed_size_bytes","last_write_time"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/1screws/T2_Y_data.csv","2","file","57290152","15285791","2025-04-23T10:49:34.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/1screws/T2_Z_data.csv","2","file","56904019","15547966","2025-04-23T10:50:16.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/2screws/","2","directory","0","0","2025-04-17T11:04:12.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/2screws/T2_Current_data.csv","2","file","53116887","7000366","2025-04-23T10:46:36.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/2screws/T2_Delta_T_data.csv","2","file","100674401","1361365","2025-04-23T10:47:24.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/2screws/T2_X_data.csv","2","file","57479554","15380821","2025-04-23T10:44:18.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/2screws/T2_Y_data.csv","2","file","57522094","15408744","2025-04-23T10:45:08.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/2screws/T2_Z_data.csv","2","file","56833290","15736100","2025-04-23T10:45:50.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3screws/","2","directory","0","0","2025-04-17T11:02:18.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3screws/T2_Current_data.csv","2","file","53450563","6858434","2025-04-23T10:42:00.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3screws/T2_Delta_T_data.csv","2","file","99499184","1351425","2025-04-23T10:42:52.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3screws/T2_X_data.csv","2","file","57082007","15235595","2025-04-23T10:39:30.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3screws/T2_Y_data.csv","2","file","57370299","15409638","2025-04-23T10:40:24.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3screws/T2_Z_data.csv","2","file","56861455","15677759","2025-04-23T10:41:12.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3_14screws/","2","directory","0","0","2025-04-17T11:08:04.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3_14screws/T2_Current_data.csv","2","file","53385588","6635607","2025-04-23T10:55:20.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3_14screws/T2_Delta_T_data.csv","2","file","99245298","1320699","2025-04-23T10:56:00.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3_14screws/T2_X_data.csv","2","file","57489437","15255931","2025-04-23T10:53:16.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3_14screws/T2_Y_data.csv","2","file","57437581","15444885","2025-04-23T10:54:04.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/3_14screws/T2_Z_data.csv","2","file","56803731","15692631","2025-04-23T10:54:42.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4screws/","2","directory","0","0","2025-04-17T11:00:24.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4screws/T2_Current_data.csv","2","file","53131963","7079245","2025-04-23T10:37:12.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4screws/T2_Delta_T_data.csv","2","file","101094044","1375175","2025-04-23T10:38:02.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4screws/T2_X_data.csv","2","file","57116484","15362035","2025-04-23T10:34:46.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4screws/T2_Y_data.csv","2","file","57443646","15457410","2025-04-23T10:35:36.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4screws/T2_Z_data.csv","2","file","56791302","15777668","2025-04-23T10:36:26.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4_146screws/","2","directory","0","0","2025-04-17T11:09:54.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4_146screws/T2_Current_data.csv","2","file","53438461","6676839","2025-04-23T10:58:04.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4_146screws/T2_Delta_T_data.csv","2","file","97069357","1280370","2025-04-23T10:58:22.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4_146screws/T2_X_data.csv","2","file","56703090","15945099","2025-04-23T10:56:58.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4_146screws/T2_Y_data.csv","2","file","56556217","16393230","2025-04-23T10:57:24.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/4_146screws/T2_Z_data.csv","2","file","56458673","17119807","2025-04-23T10:57:46.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/5screws/","2","directory","0","0","2025-04-17T10:58:30.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/5screws/T2_Current_data.csv","2","file","53391543","6684133","2025-04-23T10:32:26.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/5screws/T2_Delta_T_data.csv","2","file","98988391","1329846","2025-04-23T10:33:16.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/5screws/T2_X_data.csv","2","file","56905661","15275172","2025-04-23T10:29:48.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/5screws/T2_Y_data.csv","2","file","57236718","15397990","2025-04-23T10:30:48.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/5screws/T2_Z_data.csv","2","file","56852854","15720912","2025-04-23T10:31:38.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/6screws/","2","directory","0","0","2025-04-17T10:56:36.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/6screws/T2_Current_data.csv","2","file","53281669","7051492","2025-04-23T10:27:08.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/6screws/T2_Delta_T_data.csv","2","file","104767579","1418685","2025-04-23T10:28:08.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/6screws/T2_X_data.csv","2","file","57279980","15397275","2025-04-23T10:24:20.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/6screws/T2_Y_data.csv","2","file","57508695","15389410","2025-04-23T10:25:18.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/6screws/T2_Z_data.csv","2","file","56864582","15692748","2025-04-23T10:26:14.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/7screws/","2","directory","0","0","2025-04-17T10:54:42.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/7screws/T2_Current_data.csv","2","file","53380603","6830456","2025-04-23T10:21:36.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/7screws/T2_Delta_T_data.csv","2","file","98445056","1326947","2025-04-23T10:22:36.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/7screws/T2_X_data.csv","2","file","57274362","15248880","2025-04-23T10:18:44.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/7screws/T2_Y_data.csv","2","file","57282572","15390119","2025-04-23T10:19:44.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/7screws/T2_Z_data.csv","2","file","56897076","15762417","2025-04-23T10:20:42.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/8screws/","2","directory","0","0","2025-04-17T10:52:50.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/8screws/T2_Current_data.csv","2","file","53138001","7061947","2025-04-23T10:16:06.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/8screws/T2_Delta_T_data.csv","2","file","104836262","1406535","2025-04-23T10:17:08.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/8screws/T2_X_data.csv","2","file","57276148","15489779","2025-04-23T10:13:16.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/8screws/T2_Y_data.csv","2","file","57238500","15573908","2025-04-23T10:14:16.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/11000rpm.zip","11000rpm/8screws/T2_Z_data.csv","2","file","56956309","15787466","2025-04-23T10:15:12.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip","csv/T2/6000rpm.zip","1","nested_archive","545577219","544299356","2025-06-30T18:30:26.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/","2","directory","0","0","2025-02-18T12:48:22.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/1screws/","2","directory","0","0","2025-04-17T11:05:38.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/1screws/T2_Current_data.csv","2","file","53169456","7307860","2025-04-23T10:46:30.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/1screws/T2_Delta_T_data.csv","2","file","104615603","1417790","2025-04-23T10:47:20.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/1screws/T2_X_data.csv","2","file","58181595","15162486","2025-04-23T10:44:12.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/1screws/T2_Y_data.csv","2","file","57602970","15467021","2025-04-23T10:45:00.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/1screws/T2_Z_data.csv","2","file","57219605","15552084","2025-04-23T10:45:44.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/2screws/","2","directory","0","0","2025-04-17T11:03:46.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/2screws/T2_Current_data.csv","2","file","53181273","8082269","2025-04-23T10:41:52.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/2screws/T2_Delta_T_data.csv","2","file","104676013","1399193","2025-04-23T10:42:46.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/2screws/T2_X_data.csv","2","file","58776293","15105394","2025-04-23T10:39:24.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/2screws/T2_Y_data.csv","2","file","58326190","15137410","2025-04-23T10:40:18.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/2screws/T2_Z_data.csv","2","file","57464640","15361171","2025-04-23T10:41:06.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3screws/","2","directory","0","0","2025-04-17T11:01:54.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3screws/T2_Current_data.csv","2","file","53165450","7030848","2025-04-23T10:37:04.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3screws/T2_Delta_T_data.csv","2","file","105586842","1421022","2025-04-23T10:37:56.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3screws/T2_X_data.csv","2","file","58352445","15035321","2025-04-23T10:34:38.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3screws/T2_Y_data.csv","2","file","57962137","15267387","2025-04-23T10:35:30.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3screws/T2_Z_data.csv","2","file","57400085","15351286","2025-04-23T10:36:18.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3_14screws/","2","directory","0","0","2025-04-17T11:07:32.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3_14screws/T2_Current_data.csv","2","file","53350671","6950844","2025-04-23T10:50:58.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3_14screws/T2_Delta_T_data.csv","2","file","104653695","1453973","2025-04-23T10:51:48.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3_14screws/T2_X_data.csv","2","file","58213917","15114363","2025-04-23T10:48:42.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3_14screws/T2_Y_data.csv","2","file","57810048","15314221","2025-04-23T10:49:30.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/3_14screws/T2_Z_data.csv","2","file","57241844","15454661","2025-04-23T10:50:10.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4screws/","2","directory","0","0","2025-04-17T10:59:58.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4screws/T2_Current_data.csv","2","file","53411319","6753701","2025-04-23T10:32:18.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4screws/T2_Delta_T_data.csv","2","file","104876494","1433147","2025-04-23T10:33:10.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4screws/T2_X_data.csv","2","file","58518069","15112047","2025-04-23T10:29:42.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4screws/T2_Y_data.csv","2","file","58368501","15154422","2025-04-23T10:30:42.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4screws/T2_Z_data.csv","2","file","57495694","15345653","2025-04-23T10:31:32.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4_146screws/","2","directory","0","0","2025-04-17T11:09:28.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4_146screws/T2_Current_data.csv","2","file","53416516","6857813","2025-04-23T10:55:14.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4_146screws/T2_Delta_T_data.csv","2","file","104714043","1445888","2025-04-23T10:55:56.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4_146screws/T2_X_data.csv","2","file","58321561","15071879","2025-04-23T10:53:10.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4_146screws/T2_Y_data.csv","2","file","57858980","15339796","2025-04-23T10:53:58.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/4_146screws/T2_Z_data.csv","2","file","57456325","15391339","2025-04-23T10:54:36.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/5screws/","2","directory","0","0","2025-04-17T10:58:04.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/5screws/T2_Current_data.csv","2","file","53314140","7078579","2025-04-23T10:27:00.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/5screws/T2_Delta_T_data.csv","2","file","104787124","1449298","2025-04-23T10:28:02.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/5screws/T2_X_data.csv","2","file","58192215","15007066","2025-04-23T10:24:12.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/5screws/T2_Y_data.csv","2","file","57585189","15310550","2025-04-23T10:25:10.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/5screws/T2_Z_data.csv","2","file","57409755","15422758","2025-04-23T10:26:06.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/6screws/","2","directory","0","0","2025-04-17T10:56:10.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/6screws/T2_Current_data.csv","2","file","53205630","7406126","2025-04-23T10:21:28.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/6screws/T2_Delta_T_data.csv","2","file","104628229","1419610","2025-04-23T10:22:28.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/6screws/T2_X_data.csv","2","file","58633722","15107869","2025-04-23T10:18:40.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/6screws/T2_Y_data.csv","2","file","58354618","15092231","2025-04-23T10:19:40.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/6screws/T2_Z_data.csv","2","file","57600428","15370073","2025-04-23T10:20:36.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/7screws/","2","directory","0","0","2025-04-17T10:54:18.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/7screws/T2_Current_data.csv","2","file","53120111","7605597","2025-04-23T10:16:02.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/7screws/T2_Delta_T_data.csv","2","file","104634649","1462629","2025-04-23T10:17:02.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/7screws/T2_X_data.csv","2","file","57352945","15447613","2025-04-23T10:13:12.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/7screws/T2_Y_data.csv","2","file","57145153","15698133","2025-04-23T10:14:14.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/7screws/T2_Z_data.csv","2","file","56829292","15944735","2025-04-23T10:15:08.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/8screws/","2","directory","0","0","2025-04-17T10:52:24.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/8screws/T2_Current_data.csv","2","file","53181229","7509790","2025-04-23T10:10:38.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/8screws/T2_Delta_T_data.csv","2","file","104610895","1442242","2025-04-23T10:11:32.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/8screws/T2_X_data.csv","2","file","58462764","15057009","2025-04-23T10:09:06.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/8screws/T2_Y_data.csv","2","file","58638438","15114117","2025-04-23T10:09:28.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/6000rpm.zip","6000rpm/8screws/T2_Z_data.csv","2","file","57257582","15326471","2025-04-23T10:09:58.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip","csv/T2/8000rpm.zip","1","nested_archive","548767290","547437933","2025-06-30T18:30:28.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/","2","directory","0","0","2025-04-17T10:17:16.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/1screws/","2","directory","0","0","2025-04-17T11:05:52.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/1screws/T2_Current_data.csv","2","file","53227776","7247214","2025-04-23T10:49:08.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/1screws/T2_Delta_T_data.csv","2","file","104671671","1440317","2025-04-23T10:49:56.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/1screws/T2_X_data.csv","2","file","58075849","15098304","2025-04-23T10:46:58.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/1screws/T2_Y_data.csv","2","file","57671242","15308445","2025-04-23T10:47:36.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/1screws/T2_Z_data.csv","2","file","57016833","15519821","2025-04-23T10:48:24.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/2screws/","2","directory","0","0","2025-04-17T11:03:58.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/2screws/T2_Current_data.csv","2","file","51367560","6888616","2025-04-23T10:44:50.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/2screws/T2_Delta_T_data.csv","2","file","101241131","1352479","2025-04-23T10:45:34.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/2screws/T2_X_data.csv","2","file","55556102","14926536","2025-04-23T10:42:38.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/2screws/T2_Y_data.csv","2","file","55292216","15017965","2025-04-23T10:43:16.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/2screws/T2_Z_data.csv","2","file","55008762","15164117","2025-04-23T10:44:06.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3screws/","2","directory","0","0","2025-04-17T11:02:08.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3screws/T2_Current_data.csv","2","file","53254870","7263510","2025-04-23T10:40:20.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3screws/T2_Delta_T_data.csv","2","file","104726694","1442220","2025-04-23T10:41:12.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3screws/T2_X_data.csv","2","file","57902200","15261951","2025-04-23T10:37:54.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3screws/T2_Y_data.csv","2","file","57648467","15274261","2025-04-23T10:38:36.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3screws/T2_Z_data.csv","2","file","57028985","15548943","2025-04-23T10:39:28.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3_14screws/","2","directory","0","0","2025-04-17T11:07:46.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3_14screws/T2_Current_data.csv","2","file","53255569","7267143","2025-04-23T10:53:22.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3_14screws/T2_Delta_T_data.csv","2","file","104673419","1435080","2025-04-23T10:54:10.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3_14screws/T2_X_data.csv","2","file","57931838","15087436","2025-04-23T10:51:18.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3_14screws/T2_Y_data.csv","2","file","57719041","15296869","2025-04-23T10:51:56.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/3_14screws/T2_Z_data.csv","2","file","57049045","15438718","2025-04-23T10:52:38.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4screws/","2","directory","0","0","2025-04-17T11:00:12.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4screws/T2_Current_data.csv","2","file","53127766","7201668","2025-04-23T10:35:36.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4screws/T2_Delta_T_data.csv","2","file","104796255","1458072","2025-04-23T10:36:26.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4screws/T2_X_data.csv","2","file","57624323","15298578","2025-04-23T10:33:08.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4screws/T2_Y_data.csv","2","file","57683489","15495092","2025-04-23T10:33:52.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4screws/T2_Z_data.csv","2","file","57005616","15572244","2025-04-23T10:34:44.0000000+08:00"
"馬達研究\階段2.zip::階段2/csv.zip::csv/T2/8000rpm.zip","8000rpm/4_146screws/","2","directory","0","0","2025-04-17T11:09:42.0000000+08:00"
